Date,Name,Comment
Tue Apr 07 03:31:06 PDT 2009,robschmob,"@JohnPeel haha yeah that is the most ad could manage!! this is hell were bloody brilliant, crowd turn out was pathertic though "
Mon Apr 06 23:05:52 PDT 2009,widyatarina,KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ...
Tue Apr 07 01:03:11 PDT 2009,Hollywood_Trey,@lesliemalason5 U r having an epic moment of clarity aye? 
Tue Apr 07 03:29:25 PDT 2009,ahceedehruh,wants gtalk on my phone..  haha.
Mon Apr 06 23:00:55 PDT 2009,umfoo,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. "
Tue Apr 07 01:33:16 PDT 2009,nay83193,jammin to the pod all day and night 
Tue Apr 07 02:10:58 PDT 2009,EwoutRommens,@cadelofficial http://twitpic.com/2ved8 - I love mountains.. but i live in belgium.. 
Tue Apr 07 02:04:53 PDT 2009,rupert_h,"Mum just called, now my sister is in hospital "
Tue Apr 07 03:13:27 PDT 2009,DaveP_Twit,@shedfire MrsShedfire been taking pictures of you without your shirt?  Bleeeech! 
Mon Apr 06 22:58:32 PDT 2009,SquirrelMaster,"@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well "
Tue Apr 07 00:58:26 PDT 2009,ozlyn,"@laratron alas, I have no Pimms "
Tue Apr 07 00:55:26 PDT 2009,guydavies,Back to work with a bump!  The long weekend is definitely over 
Tue Apr 07 00:08:09 PDT 2009,egosumamyy,taking photography pics of the beach 
Tue Apr 07 02:09:46 PDT 2009,fafs,@mistystilletto if it had happened to anyone else i would have peed myself laughing. I scraped my leg 
Tue Apr 07 01:58:56 PDT 2009,olympiahoops,"@MKRob I'm good, celebrating Bre's 10th birthday, my how time fies "
Tue Apr 07 01:53:04 PDT 2009,LadyErlynne,@vindiekins Will do. 
Tue Apr 07 01:43:45 PDT 2009,AlexHeartBreakr,going out sidee in dee cold. 
Mon Apr 06 22:33:11 PDT 2009,hdm42,"@vjl also, your website seems to be down, FYI. pity, I wanted to check it out  sure you knew that though."
Mon Apr 06 23:03:32 PDT 2009,Kriss_O,@heidimontag hi  I'm new to twitter 
Tue Apr 07 00:22:02 PDT 2009,balmain_belle,"Where the magic happens every month LOL Sophia did a terrific job, as usual! What am I gonna have for dinner?  http://twitpic.com/2y5bz"
Mon Apr 06 22:37:40 PDT 2009,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working 
Mon Apr 06 22:28:13 PDT 2009,_Katxx,"Shoot For The Moon! Even if you miss, you'll land among the stars. "
Tue Apr 07 01:08:57 PDT 2009,stuherbert,"@ijansch that'll be the solution that spawns MySQL from inside Apache, making it almost impossible to secure via SELinux? "
Tue Apr 07 03:17:18 PDT 2009,xedays,"@jeorgina Aww, Georgie!  Those boots sound killer though. XD"
Mon Apr 06 23:11:39 PDT 2009,purrtygurl717,Just got done watching the new House episode.Definitely one of the saddest episodes ever. 
Tue Apr 07 00:14:05 PDT 2009,StDAY,Tomorrow/today is my free/lazy day. I'm so happy.  I'm gonna SLEEP like nobody's business and maybe actually WRITE something. 
Tue Apr 07 01:18:49 PDT 2009,titocurl,i think im going to buy a website  would you guys check it out?
Tue Apr 07 02:22:48 PDT 2009,SamRinny,Im up guys  lloll
Tue Apr 07 03:46:53 PDT 2009,NINtrentreznor,one of my teachers died yesterday 
Tue Apr 07 03:48:53 PDT 2009,SpunkyMel,not feeling so hot today 
Mon Apr 06 22:41:29 PDT 2009,TiM_Cunningham,Michigan who?  I don't know them.                   *sigh*   Shameful!
Tue Apr 07 00:58:51 PDT 2009,dianemulholland,@stealtheshow Awwww. That's so cute  you have a new friend.
Tue Apr 07 00:32:02 PDT 2009,_Chappers_,@getvisible journalists are up there with ambulance chasing lawyers in my reckoning 
Tue Apr 07 01:21:20 PDT 2009,Jason4641,The Company I work for shuts down on Thursday...  Joblessville here I come...
Tue Apr 07 02:33:32 PDT 2009,Snowshadow,@Renato71 cheers ..it's a variation on a theme 
Tue Apr 07 02:18:14 PDT 2009,Scyranth,@michaelgrainger heh heh but you cld use it for anything almost lol 
Mon Apr 06 23:34:53 PDT 2009,kersten_k,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
Tue Apr 07 01:13:52 PDT 2009,btwiMbomb,@Mrjones2011 gimme some ! 
Tue Apr 07 00:22:41 PDT 2009,Heath_Holli,&quot;We'll be a beets cover band&quot;. I would pay money to see that 
Mon Apr 06 23:34:32 PDT 2009,PeterHC,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
Mon Apr 06 22:26:43 PDT 2009,annette414,watching &quot;House&quot; 
Mon Apr 06 22:58:42 PDT 2009,rachelw627,@JonathanRKnight or are you a Mac?  then you could do anything! 
Mon Apr 06 23:58:59 PDT 2009,doremereme,My stomach is feeling satisfied now......been starving for 2 hours. 
Tue Apr 07 00:17:32 PDT 2009,team222badbrad,Just saw some snow flakes 
Mon Apr 06 22:33:47 PDT 2009,marreka,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
Mon Apr 06 23:41:47 PDT 2009,arge18,my condolences to natasha richardson's family 
Tue Apr 07 00:13:04 PDT 2009,alltimealex,"I'm always here Juliet, always. I will always be right where I've always been, outside your window. "
Tue Apr 07 00:11:40 PDT 2009,steph_russell,@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go 
Mon Apr 06 23:35:22 PDT 2009,crunchysoft,is afraid that her G.I. notes will not read themselves. 
Mon Apr 06 23:18:00 PDT 2009,DimaShay,"Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics "
Tue Apr 07 01:29:21 PDT 2009,ChocoStick,@mileycyrus http://twitpic.com/2y606 - gosh! that's one adorable little dog. i can't sleep without my dog too 
Tue Apr 07 01:13:34 PDT 2009,Jamilah81,Looking out on the rain... 
Tue Apr 07 00:47:57 PDT 2009,weathersalright,@candyoh13 that was me 2 days ago 
Mon Apr 06 23:18:00 PDT 2009,marketingmuscle,"What an awesome day   Boy am I grateful &amp; blessed, and I know it."
Tue Apr 07 01:34:20 PDT 2009,jochtt,@THEREALMISCHA i'm really glad i'm now following the real mischa 
Tue Apr 07 01:34:01 PDT 2009,mishkish,im at work waiting for the clock to strike 6 
Tue Apr 07 00:19:16 PDT 2009,jennychoi,again with the fucked sleep... ive decided to go do homework instead 
Tue Apr 07 04:17:30 PDT 2009,Ayshah_,okay off to do some job hunting.. can you believe a small gaming comp told me I was over qualified with experience &gt;.&lt; for real  ninnies
Tue Apr 07 02:32:57 PDT 2009,smilinglauz,Had a great 21st birthday but is sick as with the flu 
Tue Apr 07 02:54:22 PDT 2009,StaceyBeattie,Good Morning...just found out I need to have a wisdom tooth out 
Tue Apr 07 00:18:53 PDT 2009,AasianBbarbie,"when you read my updates, blogspot, bulletin on myspace, etc. You could just figure it out on your own. I don't care "
Mon Apr 06 22:20:05 PDT 2009,2Hood4Hollywood,@Tatiana_K nope they didn't have it 
Mon Apr 06 23:17:44 PDT 2009,FoxnHoundMegan,@thejoe78 sounds like you're enjoying pregnancy 
Mon Apr 06 23:38:38 PDT 2009,Hannahfrommars,@ellie1971 *LOL* ... I think this is impossible. Unfortunately!  I wish you having a nice and deep sleep with many beautiful dreams! CU
Tue Apr 07 03:31:50 PDT 2009,cootiesncreme,I think its dead 
Tue Apr 07 01:33:43 PDT 2009,Janan_a,I put my blackberry on 2g and its working perfectly 
Mon Apr 06 23:13:44 PDT 2009,deraven,"OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; "
Mon Apr 06 22:58:08 PDT 2009,TurkishDelite,@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference 
Tue Apr 07 01:54:17 PDT 2009,dannylonestar,Yesss! I didnt cry aha. It just proves that i am a cold hearted jerk!!! Jk 
Tue Apr 07 00:28:25 PDT 2009,justine21,Whoh what a day... Now for the shut part... Hydraulics assignment time 
Tue Apr 07 01:23:13 PDT 2009,mynamesjade,thinking of ideas and inspiration for raspberry soda photoshoot  while playing grand theft auto of corse
Tue Apr 07 04:28:53 PDT 2009,Liemzie,@jwbrown83 it wasn't  bk down again now
Tue Apr 07 00:13:02 PDT 2009,phatelara,I need to go out but I am so lazy. 
Tue Apr 07 00:53:14 PDT 2009,pramitjnathan,"@pmerric Will chk them out today, looking forward to their interview too. I think u r going great! Most imp.ly, it for a great cause "
Tue Apr 07 02:14:19 PDT 2009,Natasja_Cupcake,@DonnieWahlberg Lucky for me I'm going to see that show in NY I hope that you will bring it to Europe too in the fall. I'll be there too 
Tue Apr 07 01:48:00 PDT 2009,KelseyGene,fighting off the hungries 
Mon Apr 06 22:43:44 PDT 2009,jackiiiexo,"new jersey, here i come "
Tue Apr 07 02:46:31 PDT 2009,Niczy,@DonnieWahlberg   DONNIE!! when are you coming back to the UK? It's been toooo long  X
Tue Apr 07 01:32:44 PDT 2009,kristywisty,is very proud of  Jeremy who just graduated to a full yellow belt in Karate 
Mon Apr 06 23:41:52 PDT 2009,LittleMissLea,@mattpro13 legitimately good cops out there 
Mon Apr 06 23:42:41 PDT 2009,qthrul,@justis likewise 
Tue Apr 07 01:52:59 PDT 2009,MissSoulist,@tkofthewildboyz what genre 
Tue Apr 07 00:37:58 PDT 2009,sian_the_mouse,"@makeupbylinvia read your blog, LOVE the pics, i wish i could do that lol "
Tue Apr 07 01:12:48 PDT 2009,Lauren_Edwards,@mileycyrus: oh...my gosh I can't stop singing &quot;The Climb &quot; it's  such a lovely songxx   from laus in england.
Tue Apr 07 04:02:35 PDT 2009,jenproctor,has got an upset stomach 
Tue Apr 07 01:53:54 PDT 2009,overheardatmoo,Thanks to everyone who came to MOO Towers yesterday! So exciting to get your feedback. Now we start scheming in earnest 
Mon Apr 06 23:38:19 PDT 2009,grahamcracker,"thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! "
Mon Apr 06 23:03:25 PDT 2009,TortureGarden,@JamesDeen you are my own personal Jeepers 
Mon Apr 06 23:43:40 PDT 2009,marenafaye,is still effinggggg sick  when will i get better?! ughh
Tue Apr 07 00:28:13 PDT 2009,elcee12,@janelle73 love you little baby sister.... cant wait til next semester 
Tue Apr 07 01:23:24 PDT 2009,Sbuxblaze,We have $89 in extra GGUI donations and I've been thinking that should go towards IPB. $170 total needed! Can anyone still donate? 
Mon Apr 06 23:26:06 PDT 2009,dianapwns,@alexbigman you left without saying hi! 
Tue Apr 07 00:28:20 PDT 2009,caRibes,"going to chase some pills with some vodka, should be interesting "
Mon Apr 06 22:21:27 PDT 2009,crosland_12,@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...
Tue Apr 07 00:29:12 PDT 2009,michaelmknight,"@MANDY_EMMERSON I know you do, Go TEAM GB "
Tue Apr 07 00:38:22 PDT 2009,xolovemeox,listening to music... 
Tue Apr 07 03:56:36 PDT 2009,gavlp,@paul_a_smith Well done - if u get that MP4 version pls can you make it available as a download somewhere - some of us didnt get to c it 
Mon Apr 06 23:22:41 PDT 2009,chasidyochalek,@ChristianaZhu just joined AIESEC 
Tue Apr 07 00:43:22 PDT 2009,adnanmadi,Happy Birthday my dear Love 
Tue Apr 07 02:18:27 PDT 2009,Jillium,@bob_saget Hey Remember me! I watched your car so you wouldnt get a ticket after Minskeys. You're still fabulous. 
Tue Apr 07 01:02:47 PDT 2009,liberaledu,@ChristinaPerk Now I'm lost! 
Tue Apr 07 00:03:15 PDT 2009,phamous_tk,"Planning to learn basic sign language these holidays  Geez, I have a whole list o_0"
Mon Apr 06 22:58:21 PDT 2009,infamousnobody,"I'm too much of a twitter lurk to use this. I will anyway, though. "
Mon Apr 06 22:58:37 PDT 2009,CaseLynn,@carlyw66 HAHA. I cried...  I guess he did....
Tue Apr 07 02:29:29 PDT 2009,joannayoung,"@jayseetoo maybe it's just a west coast thing, anyway, today I don't mind  Nice new pic btw"
Tue Apr 07 03:29:37 PDT 2009,rumpledoodles,@klariza that's awesome! I love having stuff to look forward to but I don't have much in the near future 
Tue Apr 07 00:38:25 PDT 2009,stacycat,"@MinaMeow I decided against it a while ago.  But, im a statistics and research geek   so, the information is fascinating to me."
Tue Apr 07 03:33:15 PDT 2009,danni_jones,says Busted songs make me wanna pick up the guitar again. Boo to broken strings.  http://plurk.com/p/n15j4
Tue Apr 07 02:11:39 PDT 2009,JohnnyFoam,"Hates his pills, oh god why do they have to taste so fuckin horrible. 0,5 liter of coke to flush them down isnt even enough "
Tue Apr 07 04:28:05 PDT 2009,w1zzy,"Ah the sweet sound of chaos that is school holidays, I wish I was fit to work all day and let wifey deal with this..alas it's not to be "
Tue Apr 07 02:38:45 PDT 2009,kidvai,@maleehaa you mean 'scared' and 'threatened'? 
Tue Apr 07 00:28:34 PDT 2009,rubydoobs,The sun is shining! Can I get work squeezed into a morning and escape for an afternoons walking? 
Tue Apr 07 00:30:49 PDT 2009,SimonArloff,Why don't the hot guys from my gym get on my train in the morning? It's always full of dullards 
Tue Apr 07 01:54:07 PDT 2009,MITCHYcamefirst,@adamlawlz its how u love me now by hey monday 
Tue Apr 07 04:28:06 PDT 2009,ormeski,Just enjoying a rammed post office experience 
Tue Apr 07 01:05:36 PDT 2009,radiantbaby,Watching @David_Tennant. Interesting set/filming updates. I wish I was in Cardiff. 
Mon Apr 06 23:53:14 PDT 2009,johnholdun,Michael Crichton 
Tue Apr 07 01:43:49 PDT 2009,marissatastic,"@virtuallin I actually really like Taub, for some reason. I thought the bromance with Kutner was cute. Still... Kutner. Sigh. "
Tue Apr 07 02:57:40 PDT 2009,loris_sl,"@guybatty oh I'm so sorry to hear that  very sad thing, he was so young"
Tue Apr 07 01:09:06 PDT 2009,battlechick,@dirkmetzger F&amp;F is a great movie. Don't diss the Diesel 
Mon Apr 06 23:08:27 PDT 2009,raencloud,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
Mon Apr 06 23:03:24 PDT 2009,richarizard,you shouldn't have gone 
Mon Apr 06 22:22:07 PDT 2009,IrisJumbe,Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it 
Tue Apr 07 01:30:27 PDT 2009,1SEJAL1,"Just Sitting ,Waiting  "
Tue Apr 07 00:41:44 PDT 2009,HNav,can't sleep. I don't like Sonny being gone. 
Tue Apr 07 00:57:26 PDT 2009,ariasink,It's a nice day for once and Chibi and I are stuck at home waiting for a parcel 
Mon Apr 06 22:23:20 PDT 2009,vmdavinci,@r_keith_hill Thanks for your response. Ihad already find this answer 
Tue Apr 07 02:28:51 PDT 2009,tinker6274,mommy... is school closed today? 
Tue Apr 07 02:02:45 PDT 2009,gstubbs,Sitting outside doctor's surgery so it's my turn now  bah what a holiday !!!
Tue Apr 07 01:34:09 PDT 2009,30SecToMe,@CrazyForSP hey whats up? thx for the follow!! 
Tue Apr 07 01:58:00 PDT 2009,Jennystr,@film24 as long as it's not hot dogs... 
Mon Apr 06 23:54:56 PDT 2009,olivejina,@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!
Mon Apr 06 23:03:03 PDT 2009,mickdm,"@trentvanegas twitter ain't broke, Trent, they got plenty of dough "
Tue Apr 07 02:08:48 PDT 2009,101ofawolf,@Thehodge Depends if you add 'because the salary is laughable' after it... 
Tue Apr 07 02:22:18 PDT 2009,DethInvictus,"@Frumph I'd hug you, too!  Poor Frumph.....  "
Mon Apr 06 23:28:22 PDT 2009,twelvethirty,@Stacey9705 ahh hi stacey! 
Tue Apr 07 01:03:48 PDT 2009,catbook,Mitea is missing  http://apps.facebook.com/catbook/profile/view/6040269
Mon Apr 06 23:13:36 PDT 2009,FerdinandFelix,Thanks to my new followers! 
Mon Apr 06 23:42:58 PDT 2009,ReallyCookin,"@amyserrata he wrote most of the album, but ironically, the singles he did not write "
Tue Apr 07 01:38:04 PDT 2009,idlegirl83,"Morning off, being lazy "
Tue Apr 07 02:25:21 PDT 2009,krist0ph3r,"@mokshjuneja yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual "
Tue Apr 07 01:59:27 PDT 2009,foot_loose,@Yuddylicious He hatez me. 
Tue Apr 07 02:33:39 PDT 2009,scorpiolady1,"Blooming great, change of weather now I have a cold, just my luck, don't seem to be having much luck lately... life sucks at the mo "
Tue Apr 07 00:02:55 PDT 2009,The_Librarian2,for those who are puzzled by umtweeti wam 
Mon Apr 06 23:26:58 PDT 2009,JustinKoselke,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!
Tue Apr 07 01:24:20 PDT 2009,Treagus,"@Bondwalker I know, I'm SO excited about it!! AND Red Dwarf this weekend too!! "
Mon Apr 06 23:10:33 PDT 2009,Beatmixology,"@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago "
Tue Apr 07 00:29:11 PDT 2009,sindhu,"@unitechy I found the answers, Thanks "
Tue Apr 07 02:27:25 PDT 2009,leppardette,Ate too many Oreos yesterday. Feel very sick today 
Tue Apr 07 04:28:47 PDT 2009,garry1bowie,@bigste78 I wish o2 would do better deals on the iPhone 
Tue Apr 07 02:04:13 PDT 2009,Hanster7705,"@saamanthajaane believe me, it's the only way to get it finnished "
Tue Apr 07 04:12:09 PDT 2009,NKFAN1989,What?? Joe tweeted? What is his id? I am on the road I cant check 
Tue Apr 07 01:28:36 PDT 2009,tomcramond,"@pantone801 Subiaco! It's the fact I have skin tight jeans, a large white shirt and a black ribbon bow! It happens a lot, no big deal "
